name,ra,dec,petro_theta,class,new_class
J023242.56+005813.9.jpg,38.17737348356165,0.9705479415375906,11.369677,1,2
J135152.19+032717.0.jpg,207.9684665982197,3.4549079105112814,13.758488,3,2
J033312.96-073258.4.jpg,53.30398482882795,-7.549596813338917,16.52349,3,2
J013407.55+132930.6.jpg,23.531471611138073,13.491811599307075,16.713696,2,2
J113808.00+111146.9.jpg,174.5333636551088,11.196367646964688,10.634818,3,2
J152209.56+451124.0.jpg,230.5398825427668,45.190044222861964,11.455018,3,2
J091219.52+460525.4.jpg,138.0812727881462,46.09043085148176,13.916864000000002,3,2
J145621.71+484405.1.jpg,224.0905158685985,48.734739242112596,7.7106576,3,2
J150511.42-020831.0.jpg,226.29760516291515,-2.141945934100193,14.736517999999998,1,2
J233343.39-003410.5.jpg,353.43080049115906,-0.5695989513112549,12.596584,1,2
J120334.50+603151.0.jpg,180.89532709127442,60.53133474581765,10.639151,1,2
J114107.55-024910.7.jpg,175.2815047514561,-2.8196727804071577,12.398714,2,2
J132306.12+055034.3.jpg,200.77551487571358,5.8429137748758135,6.6164,3,2
J082351.90+421319.5.jpg,125.96629279878063,42.22208064784387,10.8189745,1,2
J213428.22+011316.4.jpg,323.6176161012732,1.2212528775957892,11.440033,1,2
J225525.96+125539.3.jpg,343.85822264946404,12.927574831592086,10.8189745,3,2
J085326.21+454609.8.jpg,133.35923112393934,45.769402693947534,11.3908,1,2
J024035.67-083249.7.jpg,40.14862531829379,-8.547141127335623,15.962546,2,2
J102638.59+374628.8.jpg,156.6608340064343,37.77469949047077,9.744712,3,2
J141759.44+050409.5.jpg,214.49766470342442,5.0693309810371865,8.804680000000003,3,2
J120457.92+430858.5.jpg,181.2414177876966,43.14964045656339,29.452482,3,2
J092337.75+400429.9.jpg,140.90733271692292,40.07498278650469,12.596584,1,2
J141239.38+511650.7.jpg,213.16414580484334,51.28080057124654,10.100944,3,2
J120428.27+085332.5.jpg,181.11779323092568,8.892358555035427,9.986246,3,2
J170010.79+340704.3.jpg,255.04499193484432,34.11786252074204,15.338832,3,2
J083842.20+081301.0.jpg,129.67587260751534,8.216960738987288,13.139816,2,2
J102049.95+112219.8.jpg,155.20817574910714,11.372166058919776,15.193885,3,2
J173839.00+564927.4.jpg,264.6625448334454,56.82424365440614,11.72584,3,2
J113154.49+534458.5.jpg,172.97704895998547,53.74962057747859,15.07774,3,2
J003758.35+143250.1.jpg,9.493164436855182,14.547264905758713,13.837449,1,2
J110106.44+430433.9.jpg,165.27686932132772,43.07610347548377,13.1428,1,2
J105629.00+565437.6.jpg,164.12082887956237,56.91046936916589,15.874659,3,2
J082825.87+250052.6.jpg,127.10781825836096,25.01463500662405,14.320828,1,2
J110630.30+063333.9.jpg,166.62773365428228,6.559387564055678,12.411791,3,2
J093236.58+095025.9.jpg,143.1524330208505,9.840518909665935,11.394722,3,2
J015134.00-082355.9.jpg,27.89170267390873,-8.398886047834448,25.0427,3,2
J102804.91+590453.3.jpg,157.020501956103,59.0814736706089,13.524295,3,2
J082257.50+254417.0.jpg,125.7404924606326,25.73873354929949,13.102943,2,2
J002220.79-005603.8.jpg,5.586645515581296,-0.9344238405578992,14.320828,2,2
J041228.96-054403.3.jpg,63.1206883229772,-5.7342619785380675,9.674976,3,2
J220542.15-003342.4.jpg,331.42596538932594,-0.5610901901169004,30.13445,2,2
J120905.73+411903.9.jpg,182.2739070892325,41.31775622335425,17.198843,3,2
J082426.80+261014.6.jpg,126.11170971408657,26.170726939995106,8.08041,3,2
J011905.17-004707.3.jpg,19.771601417808547,-0.7854016362873952,8.301952,1,2
J145234.08+032433.5.jpg,223.14203316203967,3.409300133194955,26.569640000000003,2,2
J014601.79+141421.1.jpg,26.50749305146659,14.23920015417104,18.211792000000006,2,2
J161913.37+375440.8.jpg,244.805828674238,37.91132971805632,11.161193,3,2
J140212.19+043508.7.jpg,210.5508274834848,4.585728890409467,21.499472,3,2
J164423.08+202446.8.jpg,251.09617852535942,20.413004787694675,14.157853,3,2
J162505.84+405543.5.jpg,246.2743390530172,40.928739455814686,14.072979,3,2
J114109.85+545840.1.jpg,175.29103921506015,54.97784266412111,7.501081,1,2
J121709.21-023133.6.jpg,184.288401549862,-2.525991572546169,8.000845,1,2
J090311.17+450231.4.jpg,135.79654910489444,45.04206184008014,10.158915,1,2
J130111.34+534840.1.jpg,195.29736262457192,53.811152140351716,14.551733,3,2
J115722.79+002910.0.jpg,179.34600498643718,0.4872073579841597,9.008553,1,2
J131947.01+603822.8.jpg,199.9458874414374,60.6396685234167,8.938591,1,2
J140204.79-012128.4.jpg,210.5199758655121,-1.357887835379095,30.320421000000003,3,2
J142434.53+050343.8.jpg,216.14391358910217,5.062214602619815,11.3258,3,2
J162530.48+495024.9.jpg,246.37703491399952,49.84026120554734,34.860985,2,2
J111207.05+645214.2.jpg,168.0294233131201,64.8706480833315,6.478187,1,2
J122651.09+094654.0.jpg,186.7139799941244,9.777504960314127,9.777639,3,2
J103731.86+433913.7.jpg,159.38271713595458,43.6537639080258,19.064943,2,2
J083114.54+524224.8.jpg,127.81063029650889,52.70690327767647,12.200521,2,2
J171830.14+624954.9.jpg,259.62562697897624,62.83193178136454,14.736517999999998,2,2
J150121.15+013813.5.jpg,225.3381386958147,1.6371053856753903,16.160711,2,2
J122908.55+465253.4.jpg,187.28567834610504,46.88149224535181,9.9290085,2,2
J111910.28+571231.1.jpg,169.79291275435426,57.20867411242998,11.637828,3,2
J095803.45+363655.3.jpg,149.5144109654073,36.61535456597493,11.26117,1,2
J094534.62+580020.4.jpg,146.39432152565217,58.00564844051854,11.156693,2,2
J143422.06+552128.8.jpg,218.5919263741848,55.35802086069757,11.886122,2,2
J080127.06+261419.7.jpg,120.36279135639263,26.23879389009833,11.72584,3,2
J075546.81+450651.1.jpg,118.945057325708,45.11419679521615,11.823557,1,2
J154147.18+063652.3.jpg,235.44664029949183,6.614553442573071,11.3258,3,2
J112054.68+001021.3.jpg,170.2278734799215,0.17262848802262476,15.874659,2,2
J110733.37+031518.6.jpg,166.88905727390502,3.2551638616899137,11.886122,3,2
J094132.20+112448.0.jpg,145.38451842728364,11.413498004111052,47.862278,3,2
J033907.12-062702.9.jpg,54.779687879561,-6.450816615271841,15.072413,2,2
J130241.92+032114.2.jpg,195.67471095410176,3.3539384835348427,13.00185,3,2
J085224.11+525956.2.jpg,133.1005145449123,52.99895701275285,9.270042,2,2
J114457.39-023016.9.jpg,176.2388651094444,-2.5037251038077866,18.633486,1,2
J205235.43-054240.0.jpg,313.14765063339837,-5.711122015162909,32.051453,3,2
J011208.63-002436.7.jpg,18.03598508764972,-0.4102158525210334,18.624355,1,2
J145033.57-012908.0.jpg,222.63990064935814,-1.4855668332384009,13.349513,1,2
J111015.42+462629.5.jpg,167.5643008377391,46.441524675091934,10.634818,3,2
J171841.08+603629.3.jpg,259.6712326195527,60.60812995728674,41.58326,2,2
J084351.32+515928.2.jpg,130.9638807925639,51.99117874502385,8.804680000000003,3,2
J102155.50+480152.4.jpg,155.48131287890033,48.03121540263218,105.42082,3,2
J122026.54+092527.4.jpg,185.11061757274967,9.424274841436686,15.164274,3,2
J152333.98-002345.3.jpg,230.89163778039506,-0.3959442242673288,6.5759864000000015,3,2
J092749.32+543235.9.jpg,141.9555232239414,54.5433161621821,15.426864000000002,3,2
J122547.72+530245.4.jpg,186.44885429622647,53.045988407289286,8.906033500000003,3,2
J205527.79-011334.0.jpg,313.8650995375958,-1.2252599873523855,39.02565,2,2
J092937.21+050051.8.jpg,142.405075515446,5.0144175795218775,8.798181,1,2
J141414.77+352525.1.jpg,213.5616034592107,35.42362051838543,25.986998,1,2
J221926.27+005541.5.jpg,334.85946881529907,0.9282156402048312,10.253274,3,2
J124935.76+414144.5.jpg,192.3990177988396,41.69568677183643,11.440033,1,2
J134421.57+555121.3.jpg,206.089934287935,55.85595722947132,7.718814999999997,1,2
J124203.69+595116.1.jpg,190.5154104077035,59.85450114702635,6.3177648,2,2
J161119.30+385922.7.jpg,242.8304318225223,38.989658177375816,17.198843,3,2
J154106.37-014757.6.jpg,235.2765994435366,-1.7993598578945975,17.003117,3,2
J100530.25+054019.5.jpg,151.37607603821033,5.672095022376182,11.521922,2,2
J132933.60+574605.0.jpg,202.3899988020435,57.76805615066162,15.7668085,3,2
J094346.12+361045.7.jpg,145.94221391086026,36.179362367082746,26.801059999999996,3,2
J085537.27+075038.7.jpg,133.90535128945206,7.844099459961213,17.496666,3,2
J104201.93+393339.8.jpg,160.50808577616044,39.56106446548219,10.981441,3,2
J014924.89+132204.9.jpg,27.35369346815299,13.368550555593712,16.057394,3,2
J172241.79+595106.7.jpg,260.67413764767605,59.85186637223259,15.07774,2,2
J102101.73+135956.0.jpg,155.25723954712217,13.998901774164429,10.695449,2,2
J115908.81+455928.5.jpg,179.78674775049785,45.99124725887439,16.057394,2,2
J121232.60+112110.1.jpg,183.1359002058033,11.35279343683961,17.59708,2,2
J225827.51-001601.2.jpg,344.6146517393277,-0.267014357685926,16.574476,3,2
J150408.34+355726.1.jpg,226.03480538370928,35.95729831203504,15.874659,2,2
J131833.50+111206.2.jpg,199.6395938936208,11.201735465281956,10.145617,3,2
J114559.51+602340.1.jpg,176.49802208497906,60.394489585197896,6.3904895999999995,3,2
J164244.85+263551.3.jpg,250.6868902081378,26.597605607598766,14.077064000000002,1,2
J141311.42+442626.4.jpg,213.29764779832178,44.44068317966709,12.270542,1,2
J101058.46-004813.9.jpg,152.74362727876553,-0.803881359361313,12.845367,2,2
J075920.35+420325.4.jpg,119.83485998468737,42.05707332836585,8.61362,1,2
J110343.92+464705.3.jpg,165.93300372068126,46.78481323666894,11.455018,1,2
J074204.30+400311.5.jpg,115.51796170560243,40.05318317585634,15.889249,2,2
J152122.23+482456.9.jpg,230.34263919797687,48.415792468865135,6.728252,3,2
J084050.39+301548.2.jpg,130.21000965476966,30.26338052236714,12.139712,1,2
J162631.06+435826.4.jpg,246.6294256371201,43.97403035397334,17.289254999999994,3,2
J084241.54+424847.4.jpg,130.67317648406595,42.81314615925429,14.736517999999998,3,2
J161846.48+514025.5.jpg,244.69372153840942,51.67376535153409,8.891541,3,2
J084341.70+540134.6.jpg,130.92374997217942,54.02628487208037,11.521922,2,2
J151807.55+490345.9.jpg,229.53151338971568,49.06275214768551,9.226169,1,2
J163103.40+395018.5.jpg,247.7641748397397,39.838503868030855,22.89637,3,2
J140821.55+551805.3.jpg,212.0898376704721,55.30151004331,23.560979999999994,3,2
J113412.76+494728.3.jpg,173.55317186555268,49.79122198861018,7.2478933,3,2
J023331.81-074603.2.jpg,38.382584790738186,-7.76756819150354,12.483024,3,2
J090131.20+491931.4.jpg,135.38001579556428,49.32541479858777,20.420185,2,2
J091740.59+400513.3.jpg,139.41914139575331,40.087040480231046,15.418328,3,2
J123349.82+055335.8.jpg,188.45760456983712,5.8933066007853165,7.6296973,1,2
J024102.73-083001.5.jpg,40.26098159555811,-8.5018531731478,8.985889,1,2
J162659.75+391912.4.jpg,246.74901265076562,39.32012368179057,7.0032516000000005,1,2
J085045.27+011857.5.jpg,132.6886484055789,1.3160022693392897,8.267510000000001,1,2
J124637.21+475539.0.jpg,191.65509518653968,47.92753470665711,6.9017339999999985,1,2
J000524.12+160259.9.jpg,1.3505227781718434,16.049967958528807,15.426864000000002,2,2
J145316.98+520239.2.jpg,223.32079463661518,52.04426247244684,14.077064000000002,2,2
J111044.88+043039.0.jpg,167.68704089654938,4.5108493529456295,12.942272,2,2
J161905.26+350155.5.jpg,244.77194451571685,35.032088244313485,14.906153,3,2
J125031.63+423337.4.jpg,192.63180746229546,42.56038836244058,11.637828,3,2
J171949.03+302210.4.jpg,259.9570676676217,30.37158903007873,2.2296166,1,2
J230541.59+001736.3.jpg,346.4233206411194,0.2934216175631128,14.991701,3,2
J154109.86-014222.2.jpg,235.29109742256475,-1.7061852222848184,31.077915,3,2
J121222.64+084636.1.jpg,183.09436163356088,8.776683812106254,11.588048,3,2
J032902.76-005542.3.jpg,52.26065288900342,-0.9278908490358642,11.992848,3,2
J015529.59-095940.7.jpg,28.873308836432546,-9.994668110035663,9.48469,3,2
J163348.87+355318.5.jpg,248.45365884028442,35.888474473955604,12.704952,1,2
J005709.69-095759.8.jpg,14.290383492885125,-9.966625498408193,14.5257435,2,2
J140544.38+405116.8.jpg,211.43494403838662,40.85467255999532,23.560979999999994,3,2
J142908.34+414950.8.jpg,217.28479735941858,41.83075586852994,14.02296,3,2
J092234.80+050839.7.jpg,140.6450441951855,5.144383581140776,12.6267185,3,2
J100514.38+463903.2.jpg,151.3099499006418,46.650889034139404,19.84417,3,2
J142018.08+355005.2.jpg,215.0754003150272,35.834762450656456,5.798067,1,2
J160216.63+425500.9.jpg,240.56931060135898,42.91689992702359,19.089647,1,2
J113050.60+521227.7.jpg,172.7108721208242,52.20770834617277,6.069683,3,2
J110138.00+504956.0.jpg,165.40834058014985,50.83221528472122,19.730932,3,2
J091443.43+494711.2.jpg,138.68099147004622,49.78646547693189,13.916864000000002,2,2
J002357.59-004337.2.jpg,5.990003857894893,-0.7270219331828351,10.943514,1,2
J084141.20+403926.8.jpg,130.42171799675342,40.65744048171753,15.965765,3,2
J120452.78+581308.5.jpg,181.21995497004696,58.219061052844104,16.61832,1,2
J120143.42+593218.0.jpg,180.43098799472526,59.53830860511894,17.396822,3,2
J110416.55+045209.7.jpg,166.0690052877219,4.869384982636823,6.243227,2,2
J105721.59+120611.0.jpg,164.34006333550863,12.103046309349489,9.573391,3,2
J090114.09+344840.6.jpg,135.30874169025637,34.81131774640281,20.556438,1,2
J121743.63+423616.9.jpg,184.43182051330018,42.6047204361691,11.992848,1,2
J092032.91+103601.1.jpg,140.13714406216366,10.600297060044245,12.398714,3,2
J112958.09+521059.1.jpg,172.49208443110817,52.18312184227962,15.07774,3,2
J121644.08-032548.9.jpg,184.1836761867448,-3.4302940793371546,13.998901000000002,3,2
J080505.51+373732.1.jpg,121.27300092115044,37.62559839071884,10.8189745,2,2
J004551.93-091941.5.jpg,11.466304659019265,-9.328190012777222,21.997292,3,2
J034611.76-061510.0.jpg,56.54902686130721,-6.2527961121483,7.670071000000001,2,2
J125417.61+511022.3.jpg,193.5734260445947,51.17287914079236,12.554666,2,2
J020257.13-083638.6.jpg,30.73809056045627,-8.610729035252895,11.823557,1,2
J104344.72-002516.8.jpg,160.93824701374774,-0.4232563621127137,8.804680000000003,1,2
J102910.61+405501.9.jpg,157.29423912315275,40.91718223750753,8.985889,3,2
J154629.98+320702.1.jpg,236.62492711191456,32.1172657953447,19.284403,3,2
J110338.42+451047.8.jpg,165.91010690509324,45.17996730999278,23.5445,3,2
J155909.62+350147.5.jpg,239.79012446550087,35.02986518412847,20.430016,2,2
J020829.87+124400.0.jpg,32.12447973609797,12.733358907912798,10.100944,1,2
J144331.69+481158.3.jpg,220.88207597135883,48.19956030324333,11.9490185,3,2
J110642.47+531322.8.jpg,166.67695293577978,53.22300620326023,11.521922,3,2
J080853.10+393519.2.jpg,122.22129677533572,39.58868783696411,8.249575,1,2
J112557.88+645636.5.jpg,171.49120977901194,64.94351064271686,15.07774,3,2
J125925.50-021455.0.jpg,194.85743049504188,-2.2484436936410637,8.345883,3,2
J233712.77-105800.3.jpg,354.30316163366234,-10.966763717276155,5.538606,1,2
J121541.00+653933.8.jpg,183.92091963127442,65.65939214678549,11.654552,2,2
J171437.37+574938.2.jpg,258.6557552379146,57.82726068743249,12.845367,2,2
J082453.57+070129.7.jpg,126.22323957867205,7.024929648250115,11.699411,3,2
J112155.28+562525.5.jpg,170.48037666177552,56.42377674945455,13.370387,3,2
J084756.37+404954.7.jpg,131.9848943743129,40.83187407865461,18.527157,2,2
J121032.85+581814.8.jpg,182.63685102427,58.30413546635874,27.6556,3,2
J112227.41+041712.4.jpg,170.61423181625398,4.286786775932913,17.799644,3,2
J075424.88+392217.4.jpg,118.60365629315812,39.37150987658672,17.837217000000006,1,2
J135500.53+112134.6.jpg,208.75225380791264,11.359626310624757,7.6296973,1,2
J122536.63+460350.7.jpg,186.40268014854786,46.064102465522716,14.551733,1,2
J223848.14+000816.9.jpg,339.700597457833,0.13803907303030355,12.554666,2,2
J094446.79+071356.8.jpg,146.19498096746156,7.232436522800711,13.022361,3,2
J161315.35+481405.8.jpg,243.31400766837336,48.23498943332089,17.198843,3,2
J161040.93+333131.7.jpg,242.6705408534251,33.525461392980965,10.881066,1,2
J153908.87+322425.4.jpg,234.78699727619727,32.4070350829185,18.95615,3,2
J105833.33+461604.7.jpg,164.63888559227968,46.26801113925132,18.527157,3,2
J104416.76+603044.2.jpg,161.06986842602154,60.51231097589427,13.370387,3,2
J163733.82+445214.7.jpg,249.39091611505364,44.87078607310949,8.410674,1,2
J150155.86+351628.7.jpg,225.48282647094848,35.27467156452947,16.33545,3,2
J162039.23+405853.2.jpg,245.16347786749702,40.981441507278966,8.098305,3,2
J142246.68+375942.9.jpg,215.6945814859216,37.99525221883915,19.326635,3,2
J132934.21+113810.4.jpg,202.39255175164038,11.636246786215198,9.760001,1,2
J132841.40+113627.9.jpg,202.17360864145644,11.608496844289348,7.2471809999999985,2,2
J173106.75+595800.1.jpg,262.7781668510667,59.966679850508896,11.76132,3,2
J011057.41+003803.2.jpg,17.73925808968061,0.6342295708280032,14.652426,3,2
J095739.22+371949.1.jpg,149.41344662940588,37.33035883420029,9.430567,3,2
J102636.48+105606.7.jpg,156.652033359498,10.935208042673707,8.906033500000003,1,2
J011728.10+144215.9.jpg,19.367131932861678,14.704433488427599,12.093159,1,2
J084527.36+342503.4.jpg,131.36415984953751,34.41923866061618,12.200521,3,2
J121743.67+623757.1.jpg,184.43195896067039,62.63254160678006,16.057394,3,2
J162853.67+294300.9.jpg,247.22365209666816,29.71690847125463,16.057394,1,2
J111445.63+101329.3.jpg,168.69014464121742,10.22484138487547,8.938591,3,2
J090845.75+553020.9.jpg,137.19069794097314,55.50583899150378,13.218228,1,2
J143419.01+033951.8.jpg,218.57923894682858,3.6643865303551,13.022361,1,2
J112046.58+595348.1.jpg,170.19411721506805,59.896705543638326,11.72144,3,2
J100413.72+004844.8.jpg,151.0571804070414,0.812470000535719,10.574132,1,2
J005125.23+160340.1.jpg,12.855116049302847,16.061180912576802,13.139816,1,2
J152816.72+425638.6.jpg,232.06957478285145,42.94410182640356,8.351989,1,2
J162654.69+472602.2.jpg,246.72791635702632,47.43397255990367,11.654552,3,2
J104502.80+434217.0.jpg,161.26170164064732,43.70475816880216,15.962546,1,2
J140309.79+035850.8.jpg,210.79082573510914,3.980777633586349,9.872351,3,2
J122332.25+582652.2.jpg,185.88441929018737,58.44784615203265,12.200521,1,2
J162636.40+350242.1.jpg,246.65166826402125,35.0450248872256,14.821093,2,2
J080419.29+330842.7.jpg,121.08044898677264,33.14517462679221,11.588048,3,2
J003900.23-090052.4.jpg,9.75100591098799,-9.014536997124267,9.332863,1,2
J160504.82+400602.8.jpg,241.27009015196919,40.10078765362634,10.583149,1,2
J085720.59+025520.9.jpg,134.33545105887046,2.9213382659264617,43.687843,3,2
J231957.43-095430.9.jpg,349.9893170524144,-9.908578578298377,16.057394,2,2
J131245.38+465605.9.jpg,198.18916309156262,46.934987272351144,15.515401,1,2
J075205.70+213532.0.jpg,118.02459709419857,21.59188324865232,9.217144,3,2
J131240.99+534253.1.jpg,198.17083890349082,53.71473592149902,8.993731,1,2
J102332.52+522031.3.jpg,155.88554468659697,52.34208448712908,15.965765,2,2
J143351.09+034044.0.jpg,218.46428593775468,3.679492383935883,9.985992,1,2
J132936.42+114850.1.jpg,202.4017887573829,11.81393123711885,13.370387,2,2
J103412.02+132635.6.jpg,158.5501022493,13.443234253825235,16.242235,2,2
J113759.19+593700.0.jpg,174.49483284042287,59.61693276473525,19.326635,1,2
J091609.97+493731.9.jpg,139.04158574312046,49.62556131114086,10.8189745,1,2
J162802.73+402423.4.jpg,247.01143400408424,40.40649887085563,8.0343,1,2
J120641.87+520920.4.jpg,181.67456855573425,52.15569262317907,8.605423,1,2
J083124.43+355134.8.jpg,127.85181345365885,35.859685808824395,13.837449,3,2
J075543.53+243312.1.jpg,118.93139728119577,24.553386224574155,11.992848,1,2
J162012.75+400906.1.jpg,245.05313811855672,40.15172265787139,7.897542999999999,1,2
J103702.71+623131.5.jpg,159.26133845524043,62.52543653250907,10.808941,2,2
J154235.28+373614.6.jpg,235.64699993726768,37.60405494462958,19.395079,2,2
J154204.14+413948.1.jpg,235.517280311901,41.66339168875477,5.985117,1,2
J122030.20+101457.9.jpg,185.12303293893032,10.245173224544157,15.784071,2,2
J082625.38+530457.6.jpg,126.6057514758798,53.08268800775589,8.507491,2,2
J091051.32+025837.5.jpg,137.71386150430894,2.97709804098342,15.164274,2,2
J214734.91+130515.0.jpg,326.8954887845282,13.087511890096085,11.9490185,2,2
J105943.10+102744.9.jpg,164.92961087834624,10.462478796993436,20.77379,1,2
J145211.03-001521.9.jpg,223.04598379753017,-0.2560949063647618,15.07774,1,2
J153256.30+422619.9.jpg,233.23195714590668,42.4382571041663,7.083867,2,2
J173207.96+565243.5.jpg,263.03316101845337,56.87874753433866,12.6267185,1,2
J112047.69+002804.4.jpg,170.20006472322385,0.4685650750519232,11.72584,1,2
J110036.02-000044.7.jpg,165.15011273542925,-0.012436238984850462,9.726173,1,2
J131347.66-000244.0.jpg,198.448610628118,-0.04556498657374791,9.049385,1,2
J085830.94+295057.3.jpg,134.62895666434306,29.84925610479995,10.253274,1,2
J143049.26-020441.2.jpg,217.7053181738143,-2.0781483470768682,8.751869000000001,3,2
J075243.50+240719.7.jpg,118.18136912139411,24.12225600399055,21.254805,3,2
J140656.36-013540.9.jpg,211.73487212880985,-1.5947143784001392,9.376751,1,2
J101542.25+554002.9.jpg,153.92607865842209,55.66748162768889,20.420185,3,2
J111155.52+500501.8.jpg,167.98139033047912,50.0838502624043,9.48469,2,2
J111914.60+035746.9.jpg,169.8118820086364,3.964266592190417,9.112251,3,2
J101619.90+542846.0.jpg,154.08484795190893,54.47975244445024,14.823549,1,2
J140713.74+455324.0.jpg,211.80725087960928,45.89000805402701,7.763114,1,2
J111633.04+005542.3.jpg,169.13771931972758,0.9284418389888444,10.808941,1,2
J165212.98+234726.8.jpg,253.05288692199662,23.79062525196725,11.9490185,3,2
J102707.57+012934.4.jpg,156.7815628671047,1.4929209712618796,24.106533,3,2
J143348.35+400538.9.jpg,218.4514802857996,40.094138016090476,11.72584,3,2
J113543.96+490215.4.jpg,173.93315131506634,49.03764925258349,9.522999,3,2
J151216.27+412241.5.jpg,228.0678020826569,41.37820155765593,7.352972,1,2
J114905.03+132140.6.jpg,177.27098093401344,13.361330225246249,12.203951,3,2
J161922.34+353430.3.jpg,244.84309504886537,35.57511793430084,18.740425,1,2
J090656.56+461216.0.jpg,136.7356765786754,46.20445322246329,9.684782,3,2
J102408.49+104926.4.jpg,156.03543026506182,10.823988384102716,15.965765,1,2
J131033.36+495302.3.jpg,197.63909061854446,49.88399314627861,11.03955,3,2
J100816.02+045455.3.jpg,152.0668171641316,4.915378957903917,13.996736,3,2
J121418.95+433207.0.jpg,183.5789821708994,43.535279313224784,8.569049,3,2
J111236.93+120617.7.jpg,168.15390871751518,12.10492912650918,9.539124,1,2
J102144.91+133423.8.jpg,155.43717923520092,13.573275765998394,9.373409,3,2
J120824.49+625630.5.jpg,182.1020988628207,62.94180643306163,19.284403,3,2
J131238.09+153821.6.jpg,198.1587131069497,15.639357006073835,13.679976000000002,2,2
J103638.44+141015.9.jpg,159.16019389140405,14.171126136003867,29.218657,1,2
J115909.71+000006.7.jpg,179.79048806403168,0.0018715986465399274,7.428238,3,2
J013025.40+131341.0.jpg,22.605856774987945,13.228056638581373,14.568813,1,2
J020009.54+144353.1.jpg,30.03978101819982,14.731416635360965,15.604446,2,2
J081641.34+473647.4.jpg,124.17227420248676,47.61318165370864,9.008553,1,2
J145711.19+630040.0.jpg,224.29925836702802,63.01100105382656,8.434443,1,2
J034352.46+003651.6.jpg,55.96863845152152,0.6143814964540356,21.864498,3,2
J103437.48+064012.2.jpg,158.6561865022383,6.6700790427256935,6.6164,1,2
J105533.12+421759.7.jpg,163.8880051566391,42.299942799929426,21.596392,3,2
J215907.31+132553.9.jpg,329.78048864594257,13.431658716242671,7.083867,1,2
J111945.51+575044.6.jpg,169.9396317382665,57.84572371702286,17.799644,3,2
J230920.26+004523.3.jpg,347.3344555808388,0.7565085017786305,27.811659999999996,3,2
J111733.61+504441.8.jpg,169.39010523028526,50.744987234719936,12.865334,3,2
J102713.35+481441.2.jpg,156.8056849857832,48.24479142608632,17.198843,3,2
J075022.12+411554.0.jpg,117.59221384298351,41.264981922936975,15.251304,3,2
J103612.43+400312.4.jpg,159.05183028598088,40.05346492265684,9.226169,3,2
J150259.13+620914.8.jpg,225.74643081526423,62.15413198724431,8.267510000000001,3,2
J084250.94+540148.2.jpg,130.71230395029798,54.0300624662253,15.515401,1,2
J094632.56+112719.5.jpg,146.63569213167278,11.455413759732435,7.331325,2,2
J131126.35-001459.0.jpg,197.8598082430809,-0.24972758637083645,34.301926,3,2
J092258.52+430447.6.jpg,140.74387102861118,43.079886123618316,12.919089,3,2
J155252.84+403848.1.jpg,238.2201815534008,40.646729601034814,31.727177,3,2
J162759.22+402950.2.jpg,246.9967646468276,40.49728913142445,7.9428678,3,2
J103300.33+425542.3.jpg,158.25142480621858,42.92842262284355,17.698072,1,2
J221152.91+000631.3.jpg,332.97051118124256,0.10872086023408252,22.123537,3,2
J154457.04+421951.2.jpg,236.23768374930845,42.33090309411054,9.8813925,1,2
J105422.00+062516.5.jpg,163.59170414992042,6.421251182562307,15.515401,3,2
J102231.19+043456.7.jpg,155.6299770213986,4.582425985999803,16.770094,2,2
J014101.28-082326.4.jpg,25.25532036938387,-8.39062174376379,19.730932,2,2
J090018.16+344014.8.jpg,135.07572246078126,34.670822738790676,23.027773,3,2
J130607.14+591302.4.jpg,196.52990156926128,59.21729450952196,9.62405,3,2
J090746.88+520417.5.jpg,136.94536344192278,52.07154240927282,15.784071,2,2
J225259.37+002659.3.jpg,343.2474201488564,0.4498105356932255,12.919089,1,2
J133305.34-010208.8.jpg,203.2722428128965,-1.035814738087245,19.687643,3,2
J081625.36+255928.8.jpg,124.1056740107823,25.991347685856642,20.537378,3,2
J121552.78+595451.5.jpg,183.96994088561715,59.914328571244056,9.674976,3,2
J123946.66+133159.8.jpg,189.94445335917663,13.53330247254636,17.083345,3,2
J110349.36-001236.5.jpg,165.9557315458785,-0.2101554596030556,9.760001,1,2
J204719.06+001914.9.jpg,311.82945233561117,0.3207948037267316,72.08495,2,2
J030519.78-005814.5.jpg,46.33244271505356,-0.9707128392296483,19.395079,3,2
J083242.80+522632.4.jpg,128.1784291293593,52.44235123833946,11.924413,3,2
J132725.84+115048.7.jpg,201.85767834992336,11.84688180220143,12.845367,1,2
J141508.01+030645.7.jpg,213.78339129609088,3.112749870438232,105.42082,3,2
J081522.35+440352.1.jpg,123.84209769484949,44.0638340898444,9.805013,1,2
J101010.88+465708.1.jpg,152.54535765348257,46.95226711410407,8.938591,3,2
J142804.53+010022.5.jpg,217.01892975718533,1.006253336405967,9.539124,3,2
J102330.67+530127.1.jpg,155.87780683364338,53.02418620859021,9.744712,2,2
J004010.55-102626.1.jpg,10.04397592553491,-10.440594350161348,6.581572500000001,3,2
J141224.81+442739.1.jpg,213.10343545427207,44.4608684500836,11.992848,1,2
J090023.82+520351.2.jpg,135.0993000682091,52.06423474230747,11.72144,2,2
J021354.29+002653.7.jpg,33.476249046769645,0.4482617889559448,8.0343,1,2
J115434.49+582202.0.jpg,178.64028832135867,58.367091607570494,25.986998,2,2
J120119.84+541403.6.jpg,180.33273414055947,54.23435347785306,10.923637,3,2
